Document,Word,Score
2,away,0.026379404190197783
2,back,0.0483622410153626
2,backup,0.009904424148441518
2,bad,0.0152229036397774
2,bag,0.005875890219801438
2,bang,0.013713911750454102
2,bar,0.024365308459420802
2,bash,0.009904424148441518
2,bastard,0.041141735251362305
2,bbc,0.009904424148441518
2,beat,0.005875890219801438
2,beater,0.009904424148441518
2,bed,0.027427823500908204
2,beep,0.006856955875227051
2,beg,0.011751780439602877
2,behalf,0.019808848296883036
2,behind,0.029379451099007192
2,believ,0.04396567365032964
2,belliger,0.009904424148441518
2,belong,0.019808848296883036
2,bertrand,0.009904424148441518
2,best,0.008793134730065927
2,bet,0.020570867625681152
2,better,0.017627670659404314
2,bicep,0.009904424148441518
2,big,0.008793134730065927
2,bit,0.017586269460131854
2,bitter,0.019808848296883036
2,blank,0.009904424148441518
2,blare,0.0081217694864736
2,bled,0.009904424148441518
2,blind,0.019808848296883036
2,bloke,0.0081217694864736
2,blood,0.017627670659404314
2,bloodi,0.0081217694864736
2,bluff,0.009904424148441518
2,bodi,0.005875890219801438
2,bodili,0.0081217694864736
2,bollock,0.0081217694864736
2,bolt,0.009904424148441518
2,bomb,0.009904424148441518
2,book,0.013713911750454102
2,bore,0.0081217694864736
2,boss,0.02198283682516482
2,bother,0.011751780439602877
2,box,0.006856955875227051
2,boy,0.07638657285741869
2,brief,0.006856955875227051
2,brigad,0.009904424148441518
2,bring,0.004396567365032964
2,broad,0.0081217694864736
2,broaden,0.009904424148441518
2,brought,0.0081217694864736
2,browni,0.009904424148441518
2,build,0.005074301213259133
2,bulletin,0.009904424148441518
2,bulletproof,0.0081217694864736
2,bullshit,0.0081217694864736
2,buy,0.005074301213259133
2,call,0.05715537574542853
2,callout,0.009904424148441518
2,calm,0.013713911750454102
2,came,0.010148602426518267
2,camera,0.024365308459420802
2,canada,0.009904424148441518
2,canal,0.0081217694864736
2,cant,0.0615519431104615
2,capit,0.019808848296883036
2,card,0.020570867625681152
2,care,0.02198283682516482
2,case,0.013189702095098892
2,catch,0.011751780439602877
2,categori,0.009904424148441518
2,caught,0.013713911750454102
2,cave,0.009904424148441518
2,cctv,0.005875890219801438
2,cell,0.009904424148441518
2,certain,0.0162435389729472
2,chang,0.010148602426518267
2,charact,0.009904424148441518
2,charg,0.010148602426518267
2,chat,0.011751780439602877
2,cheat,0.009904424148441518
2,chest,0.0081217694864736
2,chief,0.029379451099007192
2,child,0.006856955875227051
2,childish,0.009904424148441518
2,children,0.009904424148441518
2,choic,0.005875890219801438
2,christ,0.009904424148441518
2,civilian,0.009904424148441518
2,claim,0.006856955875227051
2,clarifi,0.019808848296883036
2,clear,0.017586269460131854
2,clever,0.013713911750454102
2,close,0.017627670659404314
2,co19,0.0324870779458944
2,cobden,0.019808848296883036
2,coffe,0.010148602426518267
2,combat,0.009904424148441518
2,come,0.052758808380395567
2,comm,0.009904424148441518
2,command,0.006856955875227051
2,commando,0.03961769659376607
2,comment,0.009904424148441518
2,commerci,0.0081217694864736
2,commit,0.017627670659404314
2,communic,0.0081217694864736
2,comparison,0.009904424148441518
2,compel,0.0081217694864736
2,compet,0.009904424148441518
2,complaint,0.0081217694864736
2,complet,0.006856955875227051
2,complic,0.0081217694864736
2,compris,0.009904424148441518
2,concern,0.009904424148441518
2,conclud,0.009904424148441518
2,confirm,0.013713911750454102
2,contact,0.005875890219801438
2,continu,0.009904424148441518
2,control,0.040594409706073066
2,convers,0.005875890219801438
2,cop,0.0162435389729472
2,copper,0.034284779376135256
2,corinn,0.05942654489064911
2,corner,0.0081217694864736
2,cos,0.05942654489064911
2,cost,0.005074301213259133
2,could,0.03517253892026371
2,couldnt,0.017586269460131854
2,counsellor,0.019808848296883036
2,count,0.009904424148441518
2,counti,0.009904424148441518
2,countri,0.0081217694864736
2,cours,0.017586269460131854
2,cove,0.009904424148441518
2,cover,0.005875890219801438
2,coverag,0.009904424148441518
2,crave,0.009904424148441518
2,crew,0.009904424148441518
2,cri,0.013713911750454102
2,crikey,0.009904424148441518
2,crime,0.013189702095098892
2,cross,0.009904424148441518
2,curious,0.019808848296883036
2,cyprus,0.009904424148441518
2,dad,0.14399607337976805
2,daddi,0.009904424148441518
2,daft,0.009904424148441518
2,damn,0.006856955875227051
2,danger,0.006856955875227051
2,dark,0.013713911750454102
2,day,0.0483622410153626
2,daylight,0.0081217694864736
2,dci,0.026379404190197783
2,dead,0.040594409706073066
2,deal,0.0152229036397774
2,death,0.0152229036397774
2,decent,0.013713911750454102
2,declar,0.009904424148441518
2,decor,0.009904424148441518
2,defend,0.019808848296883036
2,definit,0.009904424148441518
2,degre,0.009904424148441518
2,deni,0.0081217694864736
2,denial,0.009904424148441518
2,denni,0.0081217694864736
2,depress,0.0081217694864736
2,desert,0.009904424148441518
2,deserv,0.0081217694864736
2,despit,0.019808848296883036
2,detail,0.005875890219801438
2,detect,0.025371506066295665
2,develop,0.009904424148441518
2,devil,0.029713272445324554
2,dial,0.019808848296883036
2,didnt,0.03077597155523075
2,die,0.04396567365032964
2,differ,0.025371506066295665
2,difficult,0.0081217694864736
2,difficulti,0.0081217694864736
2,dig,0.006856955875227051
2,digit,0.009904424148441518
2,digniti,0.019808848296883036
2,diminish,0.0081217694864736
2,direct,0.005074301213259133
2,discharg,0.009904424148441518
2,discov,0.009904424148441518
2,discuss,0.006856955875227051
2,disinclin,0.009904424148441518
2,disord,0.009904424148441518
2,divis,0.009904424148441518
2,do,0.009904424148441518
2,doctor,0.006856955875227051
2,doesnt,0.026379404190197783
2,dog,0.006856955875227051
2,done,0.03517253892026371
2,dont,0.18025926196635153
2,door,0.025371506066295665
2,doorbel,0.009904424148441518
2,doubl,0.0081217694864736
2,dozen,0.009904424148441518
2,drag,0.005074301213259133
2,draw,0.009904424148441518
2,dri,0.009904424148441518
2,drink,0.011751780439602877
2,drunk,0.009904424148441518
2,duck,0.009904424148441518
2,dyou,0.006856955875227051
2,eager,0.009904424148441518
2,ear,0.0081217694864736
2,earli,0.005875890219801438
2,earn,0.0081217694864736
2,easi,0.004396567365032964
2,easiest,0.009904424148441518
2,edg,0.0162435389729472
2,effect,0.0081217694864736
2,effici,0.0081217694864736
2,eh,0.026379404190197783
2,ellwyn,0.009904424148441518
2,els,0.017586269460131854
2,embarrass,0.013713911750454102
2,emerg,0.005875890219801438
2,en,0.019808848296883036
2,end,0.017586269460131854
2,endur,0.009904424148441518
2,enemi,0.029713272445324554
2,enough,0.013189702095098892
2,enter,0.0081217694864736
2,entri,0.0081217694864736
2,eppley,0.08913981733597366
2,er,0.03552010849281393
2,erm,0.017627670659404314
2,essenti,0.009904424148441518
2,estat,0.041141735251362305
2,eta,0.019808848296883036
2,eugh,0.009904424148441518
2,even,0.0483622410153626
2,ever,0.008793134730065927
2,everyon,0.023503560879205753
2,everyth,0.020297204853036533
2,ex46,0.019808848296883036
2,exact,0.011751780439602877
2,exampl,0.009904424148441518
2,except,0.005875890219801438
2,excus,0.005074301213259133
2,execut,0.029713272445324554
2,exhusband,0.0081217694864736
2,exit,0.0081217694864736
2,expect,0.005875890219801438
2,exservic,0.009904424148441518
2,extent,0.009904424148441518
2,extrem,0.009904424148441518
2,eye,0.005875890219801438
2,eyecontact,0.009904424148441518
2,face,0.0152229036397774
2,facedown,0.009904424148441518
2,factori,0.009904424148441518
2,fair,0.019808848296883036
2,falkland,0.019808848296883036
2,fall,0.041141735251362305
2,fals,0.009904424148441518
2,famili,0.008793134730065927
2,far,0.010148602426518267
2,fast,0.005074301213259133
2,fatal,0.009904424148441518
2,father,0.006856955875227051
2,fault,0.010148602426518267
2,feel,0.02198283682516482
2,fell,0.0081217694864736
2,fellow,0.0081217694864736
2,felt,0.009904424148441518
2,fight,0.0081217694864736
2,file,0.009904424148441518
2,final,0.0081217694864736
2,find,0.039569106285296675
2,fine,0.004396567365032964
2,finish,0.011751780439602877
2,fire,0.0152229036397774
2,first,0.017586269460131854
2,five,0.0152229036397774
2,flag,0.009904424148441518
2,flame,0.0081217694864736
2,flat,0.006856955875227051
2,flatteri,0.009904424148441518
2,flaw,0.0162435389729472
2,fli,0.006856955875227051
2,footag,0.0162435389729472
2,forc,0.0324870779458944
2,forens,0.005074301213259133
2,fossil,0.009904424148441518
2,found,0.017586269460131854
2,four,0.03525534131880863
2,freak,0.0081217694864736
2,free,0.005074301213259133
2,freedom,0.019808848296883036
2,friend,0.03077597155523075
2,frighten,0.0162435389729472
2,frivol,0.009904424148441518
2,full,0.006856955875227051
2,funni,0.0162435389729472
2,fuss,0.0081217694864736
2,game,0.017627670659404314
2,garden,0.0081217694864736
2,gave,0.040594409706073066
2,general,0.0081217694864736
2,gent,0.0081217694864736
2,genuin,0.009904424148441518
2,germani,0.009904424148441518
2,get,0.123103886220923
2,ghandi,0.009904424148441518
2,girl,0.011751780439602877
2,give,0.03077597155523075
2,given,0.0152229036397774
2,glad,0.009904424148441518
2,glass,0.005875890219801438
2,go,0.2066386661565493
2,god,0.026379404190197783
2,goe,0.004396567365032964
2,good,0.03517253892026371
2,goos,0.009904424148441518
2,gorman,0.06933096903909063
2,got,0.10112104939575817
2,gotcha,0.009904424148441518
2,grab,0.009904424148441518
2,great,0.008793134730065927
2,green,0.009904424148441518
2,grew,0.019808848296883036
2,ground,0.013713911750454102
2,guarante,0.009904424148441518
2,guilt,0.0081217694864736
2,gulf,0.009904424148441518
2,gun,0.017627670659404314
2,gunsho,0.019808848296883036
2,gunshot,0.0081217694864736
2,guv,0.005074301213259133
2,guy,0.005074301213259133
2,hahaha,0.009904424148441518
2,hair,0.0081217694864736
2,half,0.020570867625681152
2,hamilton,0.0081217694864736
2,hand,0.017586269460131854
2,hang,0.006856955875227051
2,hanson,0.009904424148441518
2,happen,0.03517253892026371
2,happi,0.005875890219801438
2,happier,0.009904424148441518
2,hard,0.0456687109193322
2,harm,0.0081217694864736
2,harthil,0.009904424148441518
2,hasnt,0.006856955875227051
2,hate,0.006856955875227051
2,havent,0.0152229036397774
2,head,0.013189702095098892
2,health,0.009904424148441518
2,hear,0.013189702095098892
2,heard,0.005875890219801438
2,heart,0.005074301213259133
2,heavi,0.009904424148441518
2,hed,0.029379451099007192
2,helicopt,0.009904424148441518
2,hello,0.004396567365032964
2,helmand,0.009904424148441518
2,help,0.03517253892026371
2,henri,0.03552010849281393
2,here,0.006856955875227051
2,hero,0.0081217694864736
2,hes,0.13189702095098893
2,hey,0.010148602426518267
2,high,0.024365308459420802
2,hill,0.048730616918841604
2,hit,0.013713911750454102
2,hitler,0.009904424148441518
2,hm,0.009904424148441518
2,hmm,0.013189702095098892
2,hole,0.0081217694864736
2,holi,0.009904424148441518
2,home,0.02198283682516482
2,honest,0.010148602426518267
2,honour,0.0081217694864736
2,hour,0.0152229036397774
2,hug,0.009904424148441518
2,human,0.006856955875227051
2,humili,0.005875890219801438
2,hunch,0.009904424148441518
2,hurt,0.020297204853036533
2,ian,0.004396567365032964
2,id,0.02198283682516482
2,idea,0.005074301213259133
2,idiot,0.009904424148441518
2,ie,0.009904424148441518
2,ill,0.013189702095098892
2,illeg,0.0081217694864736
2,im,0.16267299250621967
2,imagin,0.0081217694864736
2,immedi,0.0162435389729472
2,implic,0.0081217694864736
2,import,0.006856955875227051
2,imposs,0.019808848296883036
2,impot,0.0081217694864736
2,impress,0.006856955875227051
2,inch,0.009904424148441518
2,incident,0.009904424148441518
2,incom,0.009904424148441518
2,inde,0.006856955875227051
2,inform,0.024365308459420802
2,injur,0.009904424148441518
2,inmat,0.009904424148441518
2,insid,0.0081217694864736
2,inspector,0.029379451099007192
2,intensifi,0.009904424148441518
2,interest,0.010148602426518267
2,interrog,0.0081217694864736
2,interview,0.006856955875227051
2,investig,0.020297204853036533
2,invis,0.0081217694864736
2,iraq,0.029713272445324554
2,ireland,0.009904424148441518
2,isnt,0.0304458072795548
2,issu,0.013713911750454102
2,itll,0.005875890219801438
2,ive,0.052758808380395567
2,jesus,0.013713911750454102
2,jet,0.009904424148441518
2,job,0.03517253892026371
2,john,0.0967244820307252
2,judg,0.006856955875227051
2,jump,0.0162435389729472
2,justic,0.009904424148441518
2,keep,0.008793134730065927
2,kettl,0.009904424148441518
2,key,0.0081217694864736
2,kick,0.006856955875227051
2,kill,0.07034507784052742
2,killer,0.005875890219801438
2,kind,0.020297204853036533
2,king,0.027427823500908204
2,knee,0.029713272445324554
2,knew,0.0304458072795548
2,knife,0.0162435389729472
2,know,0.19784553142648337
2,knowledg,0.006856955875227051
2,known,0.005074301213259133
2,lace,0.009904424148441518
2,lad,0.0081217694864736
2,ladi,0.009904424148441518
2,lane,0.024365308459420802
2,last,0.026379404190197783
2,laugh,0.013713911750454102
2,law,0.005074301213259133
2,lay,0.0162435389729472
2,lead,0.013713911750454102
2,learn,0.024365308459420802
2,least,0.013713911750454102
2,leav,0.05715537574542853
2,left,0.02198283682516482
2,less,0.020570867625681152
2,let,0.0615519431104615
2,liar,0.005875890219801438
2,lie,0.03077597155523075
2,life,0.03077597155523075
2,light,0.005875890219801438
2,like,0.13189702095098893
2,lima,0.019808848296883036
2,line,0.020570867625681152
2,link,0.006856955875227051
2,list,0.013713911750454102
2,listen,0.03077597155523075
2,littl,0.026379404190197783
2,live,0.004396567365032964
2,locat,0.0081217694864736
2,lock,0.013713911750454102
2,london,0.024365308459420802
2,long,0.017586269460131854
2,longer,0.005875890219801438
2,look,0.0967244820307252
2,lose,0.020297204853036533
2,lost,0.0152229036397774
2,lot,0.017627670659404314
2,lotta,0.029713272445324554
2,love,0.052758808380395567
2,lucki,0.009904424148441518
2,luther,0.0483622410153626
2,lynch,0.267419452007921
2,macho,0.009904424148441518
2,mad,0.005875890219801438
2,made,0.0152229036397774
2,madsen,0.025371506066295665
2,main,0.009904424148441518
2,maintain,0.009904424148441518
2,major,0.009904424148441518
2,make,0.05715537574542853
2,maladjust,0.009904424148441518
2,male,0.0081217694864736
2,malign,0.0162435389729472
2,man,0.06594851047549447
2,mani,0.010148602426518267
2,manslaught,0.009904424148441518
2,mar,0.009904424148441518
2,marin,0.05942654489064911
2,mark,0.010148602426518267
2,marker,0.009904424148441518
2,marri,0.005875890219801438
2,marriag,0.011751780439602877
2,masculin,0.009904424148441518
2,mate,0.013189702095098892
2,materi,0.0081217694864736
2,matter,0.0152229036397774
2,may,0.008793134730065927
2,mayb,0.008793134730065927
2,mean,0.052758808380395567
2,media,0.0081217694864736
2,meet,0.008793134730065927
2,member,0.006856955875227051
2,memoris,0.029713272445324554
2,men,0.013189702095098892
2,mental,0.0081217694864736
2,mention,0.0081217694864736
2,mess,0.005074301213259133
2,messag,0.005875890219801438
2,met,0.005875890219801438
2,metr,0.0081217694864736
2,metropolitan,0.009904424148441518
2,mew,0.009904424148441518
2,mid,0.009904424148441518
2,might,0.03077597155523075
2,mike,0.019808848296883036
2,militari,0.009904424148441518
2,mind,0.004396567365032964
2,minut,0.03077597155523075
2,mission,0.009904424148441518
2,mobil,0.04113123153861007
2,model,0.009904424148441518
2,monday,0.009904424148441518
2,money,0.005074301213259133
2,month,0.011751780439602877
2,morgan,0.027427823500908204
2,morn,0.011751780439602877
2,most,0.034284779376135256
2,motiv,0.0324870779458944
2,mouth,0.009904424148441518
2,move,0.005875890219801438
2,movement,0.0081217694864736
2,mr,0.005875890219801438
2,much,0.013189702095098892
2,mum,0.0081217694864736
2,murder,0.02198283682516482
2,must,0.013189702095098892
2,nah,0.009904424148441518
2,name,0.026379404190197783
2,narcissist,0.0162435389729472
2,nasti,0.009904424148441518
2,natur,0.0162435389729472
2,near,0.011751780439602877
2,need,0.08353477993562632
2,negat,0.0081217694864736
2,negoti,0.0081217694864736
2,nervous,0.009904424148441518
2,never,0.03077597155523075
2,news,0.025371506066295665
2,next,0.017586269460131854
2,niggl,0.019808848296883036
2,night,0.025371506066295665
2,nine,0.005875890219801438
2,nobodi,0.013713911750454102
2,nois,0.019808848296883036
2,noisi,0.019808848296883036
2,nonc,0.009904424148441518
2,none,0.006856955875227051
2,noon,0.029379451099007192
2,north,0.011751780439602877
2,northern,0.009904424148441518
2,northlight,0.019808848296883036
2,noth,0.03077597155523075
2,number,0.0456687109193322
2,nut,0.009904424148441518
2,occas,0.009904424148441518
2,offend,0.0081217694864736
2,offic,0.04396567365032964
2,offici,0.006856955875227051
2,often,0.0162435389729472
2,oh,0.03517253892026371
2,oi,0.006856955875227051
2,ok,0.06171260287704346
2,old,0.04799869112658936
2,one,0.10112104939575817
2,onto,0.0162435389729472
2,open,0.005074301213259133
2,oper,0.013713911750454102
2,opportun,0.0081217694864736
2,order,0.017627670659404314
2,ordinari,0.009904424148441518
2,other,0.005875890219801438
2,outlet,0.009904424148441518
2,outsid,0.006856955875227051
2,overheard,0.009904424148441518
2,overlook,0.009904424148441518
2,owen,0.3961769659376607
2,pal,0.009904424148441518
2,paramet,0.009904424148441518
2,pardon,0.009904424148441518
2,parent,0.011751780439602877
2,part,0.011751780439602877
2,pass,0.023503560879205753
2,past,0.020570867625681152
2,pathet,0.009904424148441518
2,pay,0.011751780439602877
2,peopl,0.03077597155523075
2,perfect,0.006856955875227051
2,permiss,0.009904424148441518
2,person,0.005875890219801438
2,personnel,0.019808848296883036
2,phone,0.026379404190197783
2,pick,0.011751780439602877
2,pictur,0.006856955875227051
2,piss,0.03961769659376607
2,place,0.004396567365032964
2,play,0.0152229036397774
2,plead,0.009904424148441518
2,pleas,0.02198283682516482
2,plus,0.005875890219801438
2,point,0.005875890219801438
2,polic,0.07034507784052742
2,policemen,0.009904424148441518
2,popul,0.009904424148441518
2,possibl,0.0304458072795548
2,power,0.006856955875227051
2,prank,0.009904424148441518
2,preced,0.009904424148441518
2,prejudic,0.0081217694864736
2,prepar,0.006856955875227051
2,presenc,0.006856955875227051
2,present,0.006856955875227051
2,press,0.005875890219801438
2,prestig,0.0081217694864736
2,pride,0.0081217694864736
2,priest,0.009904424148441518
2,prison,0.05288301197821294
2,probabl,0.005875890219801438
2,problem,0.005875890219801438
2,proceed,0.024365308459420802
2,profound,0.009904424148441518
2,proper,0.005074301213259133
2,properti,0.009904424148441518
2,prosper,0.009904424148441518
2,protect,0.005875890219801438
2,proud,0.027427823500908204
2,provid,0.024365308459420802
2,provinc,0.009904424148441518
2,psychiatrist,0.009904424148441518
2,pub,0.0081217694864736
2,public,0.013713911750454102
2,punch,0.009904424148441518
2,punish,0.011751780439602877
2,put,0.013189702095098892
2,question,0.017586269460131854
2,quick,0.005875890219801438
2,quit,0.02198283682516482
2,rachel,0.009904424148441518
2,radar,0.009904424148441518
2,radio,0.013713911750454102
2,rais,0.009904424148441518
2,rang,0.009904424148441518
2,rather,0.013713911750454102
2,read,0.027427823500908204
2,readi,0.006856955875227051
2,real,0.005875890219801438
2,realli,0.03517253892026371
2,reassur,0.009904424148441518
2,recc,0.009904424148441518
2,receiv,0.023503560879205753
2,recent,0.009904424148441518
2,recognis,0.0081217694864736
2,recommend,0.0081217694864736
2,record,0.011751780439602877
2,reduc,0.0081217694864736
2,reduct,0.019808848296883036
2,reed,0.005074301213259133
2,refus,0.006856955875227051
2,releas,0.0081217694864736
2,relev,0.0081217694864736
2,rememb,0.005074301213259133
2,remind,0.0081217694864736
2,remotedeton,0.009904424148441518
2,repeat,0.024365308459420802
2,report,0.006856955875227051
2,reput,0.0081217694864736
2,rescind,0.009904424148441518
2,resist,0.009904424148441518
2,respect,0.011751780439602877
2,respond,0.020570867625681152
2,respons,0.029379451099007192
2,rest,0.005074301213259133
2,return,0.011751780439602877
2,review,0.0081217694864736
2,revil,0.009904424148441518
2,reward,0.009904424148441518
2,rifl,0.0081217694864736
2,right,0.1450867230460878
2,ring,0.047007121758411506
2,ripley,0.004396567365032964
2,road,0.013713911750454102
2,roll,0.024365308459420802
2,roof,0.009904424148441518
2,room,0.013189702095098892
2,rose,0.005875890219801438
2,rout,0.019808848296883036
2,row,0.0081217694864736
2,royal,0.05942654489064911
2,run,0.005074301213259133
2,russel,0.009904424148441518
2,sabotag,0.009904424148441518
2,safeti,0.006856955875227051
2,said,0.03517253892026371
2,santa,0.009904424148441518
2,say,0.0615519431104615
2,scanner,0.009904424148441518
2,scare,0.026379404190197783
2,scene,0.0152229036397774
2,school,0.006856955875227051
2,schoolgirl,0.009904424148441518
2,scoff,0.0081217694864736
2,scrambl,0.009904424148441518
2,screw,0.009904424148441518
2,search,0.017627670659404314
2,second,0.011751780439602877
2,secret,0.006856955875227051
2,secur,0.020570867625681152
2,see,0.052758808380395567
2,seem,0.004396567365032964
2,seen,0.020570867625681152
2,selfaffirm,0.0081217694864736
2,selfloath,0.009904424148441518
2,send,0.008793134730065927
2,senior,0.0081217694864736
2,sens,0.005875890219801438
2,sensibl,0.009904424148441518
2,sent,0.006856955875227051
2,sentenc,0.019808848296883036
2,sergeant,0.023503560879205753
2,serious,0.026379404190197783
2,serv,0.034284779376135256
2,servic,0.006856955875227051
2,seven,0.0081217694864736
2,seventh,0.009904424148441518
2,sever,0.009904424148441518
2,sexi,0.009904424148441518
2,sexual,0.017627670659404314
2,shed,0.0162435389729472
2,shell,0.013713911750454102
2,shes,0.017586269460131854
2,shit,0.011751780439602877
2,shoot,0.04799869112658936
2,shooter,0.027427823500908204
2,shop,0.005875890219801438
2,shot,0.05485564700181641
2,shoulder,0.009904424148441518
2,shouldnt,0.019808848296883036
2,shouldv,0.0081217694864736
2,shove,0.0081217694864736
2,show,0.0152229036397774
2,shred,0.009904424148441518
2,shut,0.013713911750454102
2,side,0.005875890219801438
2,sierra,0.019808848296883036
2,sigh,0.006856955875227051
2,sight,0.011751780439602877
2,sign,0.010148602426518267
2,signal,0.0081217694864736
2,silli,0.005875890219801438
2,sim,0.029713272445324554
2,simpl,0.009904424148441518
2,sin,0.009904424148441518
2,sinc,0.005875890219801438
2,sir,0.008793134730065927
2,siren,0.006856955875227051
2,sit,0.005074301213259133
2,situat,0.005875890219801438
2,six,0.034284779376135256
2,skull,0.009904424148441518
2,slap,0.019808848296883036
2,slight,0.0081217694864736
2,slip,0.0081217694864736
2,smile,0.006856955875227051
2,sniff,0.009904424148441518
2,sob,0.013713911750454102
2,socal,0.009904424148441518
2,soldier,0.07923539318753214
2,sole,0.006856955875227051
2,solut,0.0081217694864736
2,someon,0.013189702095098892
2,someth,0.026379404190197783
2,sometim,0.005875890219801438
2,somewher,0.005074301213259133
2,son,0.027427823500908204
2,soon,0.010148602426518267
2,sorrel,0.029713272445324554
2,sorri,0.017586269460131854
2,sound,0.017627670659404314
2,speak,0.008793134730065927
2,special,0.005875890219801438
2,splat,0.009904424148441518
2,spoken,0.006856955875227051
2,sport,0.019808848296883036
2,spotti,0.009904424148441518
2,squar,0.009904424148441518
2,stage,0.011751780439602877
2,stalk,0.009904424148441518
2,start,0.005074301213259133
2,state,0.005875890219801438
2,statement,0.013713911750454102
2,static,0.009904424148441518
2,status,0.009904424148441518
2,stay,0.013189702095098892
2,steal,0.005875890219801438
2,step,0.006856955875227051
2,steve,0.009904424148441518
2,still,0.02198283682516482
2,stockwood,0.019808848296883036
2,stop,0.03517253892026371
2,stori,0.006856955875227051
2,storm,0.009904424148441518
2,straight,0.024365308459420802
2,street,0.013189702095098892
2,stress,0.013713911750454102
2,strident,0.009904424148441518
2,strike,0.009904424148441518
2,strip,0.0081217694864736
2,strong,0.0081217694864736
2,stuff,0.005074301213259133
2,stun,0.009904424148441518
2,suck,0.0081217694864736
2,suffer,0.019808848296883036
2,suicid,0.0162435389729472
2,sunday,0.009904424148441518
2,support,0.0081217694864736
2,sure,0.017586269460131854
2,surround,0.0081217694864736
2,suspect,0.004396567365032964
2,swap,0.0162435389729472
2,tactic,0.023503560879205753
2,take,0.052758808380395567
2,taken,0.005875890219801438
2,tale,0.009904424148441518
2,talk,0.03077597155523075
2,tap,0.0081217694864736
2,target,0.03961769659376607
2,tea,0.011751780439602877
2,tear,0.009904424148441518
2,tell,0.0615519431104615
2,teller,0.010148602426518267
2,tempt,0.009904424148441518
2,terri,0.16837521052350582
2,terrifi,0.006856955875227051
2,territori,0.019808848296883036
2,thank,0.026379404190197783
2,that,0.09232791466569225
2,there,0.0483622410153626
2,theyd,0.013713911750454102
2,theyll,0.005875890219801438
2,theyr,0.005074301213259133
2,thing,0.052758808380395567
2,think,0.1099141841258241
2,though,0.017627670659404314
2,thought,0.02198283682516482
2,threat,0.047007121758411506
2,threaten,0.0152229036397774
2,three,0.017586269460131854
2,threw,0.019808848296883036
2,thrill,0.009904424148441518
2,thrown,0.009904424148441518
2,time,0.03517253892026371
2,today,0.008793134730065927
2,told,0.03077597155523075
2,toll,0.009904424148441518
2,took,0.005875890219801438
2,tooken,0.009904424148441518
2,top,0.019808848296883036
2,tough,0.009904424148441518
2,tour,0.019808848296883036
2,trace,0.008793134730065927
2,trade,0.006856955875227051
2,transfer,0.0081217694864736
2,transpar,0.009904424148441518
2,tri,0.039569106285296675
2,trial,0.006856955875227051
2,triangul,0.0081217694864736
2,true,0.020570867625681152
2,trust,0.008793134730065927
2,truth,0.005875890219801438
2,turn,0.013189702095098892
2,tv,0.009904424148441518
2,two,0.026379404190197783
2,type,0.0081217694864736
2,ultim,0.009904424148441518
2,unarm,0.009904424148441518
2,unassist,0.0162435389729472
2,understand,0.02198283682516482
2,uniform,0.0162435389729472
2,unit,0.010148602426518267
2,unless,0.005875890219801438
2,unpreced,0.009904424148441518
2,us,0.0483622410153626
2,use,0.03077597155523075
2,vacant,0.009904424148441518
2,vandalis,0.019808848296883036
2,vest,0.009904424148441518
2,veteran,0.03961769659376607
2,viabl,0.009904424148441518
2,video,0.009904424148441518
2,view,0.0081217694864736
2,visit,0.027427823500908204
2,visitor,0.009904424148441518
2,vital,0.009904424148441518
2,walk,0.0152229036397774
2,want,0.1099141841258241
2,war,0.04952212074220759
2,warn,0.005875890219801438
2,wasnt,0.029379451099007192
2,watch,0.0152229036397774
2,wave,0.009904424148441518
2,way,0.02198283682516482
2,weapon,0.013713911750454102
2,weather,0.009904424148441518
2,week,0.029379451099007192
2,weird,0.006856955875227051
2,well,0.11431075149085707
2,went,0.010148602426518267
2,werent,0.013713911750454102
2,weve,0.03077597155523075
2,what,0.03517253892026371
2,whatev,0.017586269460131854
2,whether,0.0081217694864736
2,white,0.011751780439602877
2,whoever,0.006856955875227051
2,whole,0.0081217694864736
2,whos,0.006856955875227051
2,wick,0.009904424148441518
2,wife,0.008793134730065927
2,win,0.009904424148441518
2,window,0.006856955875227051
2,wish,0.013189702095098892
2,wit,0.005875890219801438
2,within,0.005875890219801438
2,without,0.017627670659404314
2,woman,0.004396567365032964
2,wonder,0.010148602426518267
2,wonki,0.009904424148441518
2,wont,0.013189702095098892
2,word,0.011751780439602877
2,work,0.004396567365032964
2,world,0.013189702095098892
2,worri,0.034284779376135256
2,worship,0.009904424148441518
2,worst,0.013713911750454102
2,worth,0.005074301213259133
2,would,0.039569106285296675
2,wouldnt,0.013189702095098892
2,wound,0.0162435389729472
2,write,0.013713911750454102
2,writer,0.0081217694864736
2,wrong,0.017586269460131854
2,ya,0.013713911750454102
2,yeah,0.11870731885589003
2,year,0.03552010849281393
2,yep,0.0081217694864736
2,yes,0.026379404190197783
2,yesterday,0.0162435389729472
2,yet,0.011751780439602877
2,youd,0.0152229036397774
2,youll,0.017586269460131854
2,young,0.010148602426518267
2,your,0.1099141841258241
2,youv,0.017586269460131854
2,zoe,0.04396567365032964
3,1,0.0077759378411037675
3,125,0.013107152048325868
3,15,0.010748052180036497
3,1988,0.010748052180036497
3,1989,0.013107152048325868
3,1990,0.013107152048325868
3,1991,0.013107152048325868
3,2,0.009074244186059458
3,20,0.011636512346507722
3,30,0.013107152048325868
3,89,0.026214304096651736
3,abduct,0.05374026090018248
3,abl,0.03110375136441507
3,absolut,0.03357572158885043
3,abyss,0.026214304096651736
3,access,0.009074244186059458
